Number of sequences in alignment file:	3630
Neff:	443.49035766802706
Alignment sequence length:	329
|Train : Update 59000. Negative ELBO : 100694.812, BCE: 228.596, KLD_latent: 0.493, KLD_decoder_params_norm: 100465.727, Time: 2331.67 |
|Train : Update 60000. Negative ELBO : 97532.805, BCE: 229.137, KLD_latent: 0.512, KLD_decoder_params_norm: 97303.156, Time: 2362.03 |
|Train : Update 61000. Negative ELBO : 94368.891, BCE: 229.041, KLD_latent: 0.480, KLD_decoder_params_norm: 94139.375, Time: 2392.46 |
|Train : Update 62000. Negative ELBO : 91211.148, BCE: 228.514, KLD_latent: 0.478, KLD_decoder_params_norm: 90982.156, Time: 2422.88 |
|Train : Update 63000. Negative ELBO : 88064.500, BCE: 229.052, KLD_latent: 0.490, KLD_decoder_params_norm: 87834.953, Time: 2453.30 |
|Train : Update 64000. Negative ELBO : 84929.805, BCE: 228.825, KLD_latent: 0.502, KLD_decoder_params_norm: 84700.477, Time: 2483.66 |
|Train : Update 65000. Negative ELBO : 81803.664, BCE: 228.345, KLD_latent: 0.479, KLD_decoder_params_norm: 81574.844, Time: 2514.05 |
|Train : Update 66000. Negative ELBO : 78687.891, BCE: 228.521, KLD_latent: 0.462, KLD_decoder_params_norm: 78458.906, Time: 2544.40 |
|Train : Update 67000. Negative ELBO : 75583.594, BCE: 229.369, KLD_latent: 0.474, KLD_decoder_params_norm: 75353.750, Time: 2574.72 |
|Train : Update 68000. Negative ELBO : 72489.672, BCE: 228.682, KLD_latent: 0.474, KLD_decoder_params_norm: 72260.516, Time: 2605.14 |
|Train : Update 69000. Negative ELBO : 69409.383, BCE: 228.548, KLD_latent: 0.452, KLD_decoder_params_norm: 69180.383, Time: 2635.60 |
|Train : Update 70000. Negative ELBO : 66345.875, BCE: 228.925, KLD_latent: 0.498, KLD_decoder_params_norm: 66116.453, Time: 2665.96 |
|Train : Update 71000. Negative ELBO : 63303.461, BCE: 228.842, KLD_latent: 0.496, KLD_decoder_params_norm: 63074.121, Time: 2696.36 |
|Train : Update 72000. Negative ELBO : 60278.633, BCE: 228.683, KLD_latent: 0.538, KLD_decoder_params_norm: 60049.410, Time: 2726.77 |
|Train : Update 73000. Negative ELBO : 57273.305, BCE: 228.729, KLD_latent: 0.437, KLD_decoder_params_norm: 57044.137, Time: 2757.11 |
|Train : Update 74000. Negative ELBO : 54291.195, BCE: 228.626, KLD_latent: 0.467, KLD_decoder_params_norm: 54062.102, Time: 2787.50 |
|Train : Update 75000. Negative ELBO : 51338.457, BCE: 228.848, KLD_latent: 0.466, KLD_decoder_params_norm: 51109.145, Time: 2817.88 |
|Train : Update 76000. Negative ELBO : 48411.203, BCE: 228.529, KLD_latent: 0.434, KLD_decoder_params_norm: 48182.242, Time: 2848.24 |
|Train : Update 77000. Negative ELBO : 45517.637, BCE: 229.597, KLD_latent: 0.455, KLD_decoder_params_norm: 45287.582, Time: 2878.68 |
|Train : Update 78000. Negative ELBO : 42657.602, BCE: 229.000, KLD_latent: 0.453, KLD_decoder_params_norm: 42428.148, Time: 2909.03 |
|Train : Update 79000. Negative ELBO : 39835.320, BCE: 228.485, KLD_latent: 0.442, KLD_decoder_params_norm: 39606.395, Time: 2939.40 |
|Train : Update 80000. Negative ELBO : 37056.133, BCE: 228.584, KLD_latent: 0.436, KLD_decoder_params_norm: 36827.113, Time: 2969.77 |
|Train : Update 81000. Negative ELBO : 34323.516, BCE: 228.523, KLD_latent: 0.464, KLD_decoder_params_norm: 34094.527, Time: 3000.13 |
|Train : Update 82000. Negative ELBO : 31642.143, BCE: 228.627, KLD_latent: 0.428, KLD_decoder_params_norm: 31413.088, Time: 3030.55 |
|Train : Update 83000. Negative ELBO : 29017.531, BCE: 228.631, KLD_latent: 0.473, KLD_decoder_params_norm: 28788.428, Time: 3060.90 |
|Train : Update 84000. Negative ELBO : 26454.676, BCE: 228.435, KLD_latent: 0.431, KLD_decoder_params_norm: 26225.809, Time: 3091.31 |
|Train : Update 85000. Negative ELBO : 23960.264, BCE: 228.346, KLD_latent: 0.406, KLD_decoder_params_norm: 23731.512, Time: 3121.67 |
|Train : Update 86000. Negative ELBO : 21541.043, BCE: 228.343, KLD_latent: 0.418, KLD_decoder_params_norm: 21312.281, Time: 3151.99 |
|Train : Update 87000. Negative ELBO : 19204.611, BCE: 228.811, KLD_latent: 0.409, KLD_decoder_params_norm: 18975.391, Time: 3182.39 |
|Train : Update 88000. Negative ELBO : 16958.238, BCE: 228.855, KLD_latent: 0.415, KLD_decoder_params_norm: 16728.969, Time: 3212.78 |
|Train : Update 89000. Negative ELBO : 14810.401, BCE: 228.631, KLD_latent: 0.413, KLD_decoder_params_norm: 14581.358, Time: 3243.16 |
|Train : Update 90000. Negative ELBO : 12771.308, BCE: 228.857, KLD_latent: 0.444, KLD_decoder_params_norm: 12542.006, Time: 3273.54 |
|Train : Update 91000. Negative ELBO : 10849.688, BCE: 228.631, KLD_latent: 0.403, KLD_decoder_params_norm: 10620.653, Time: 3303.93 |
|Train : Update 92000. Negative ELBO : 9056.534, BCE: 228.264, KLD_latent: 0.404, KLD_decoder_params_norm: 8827.865, Time: 3334.64 |
|Train : Update 93000. Negative ELBO : 7404.350, BCE: 229.214, KLD_latent: 0.448, KLD_decoder_params_norm: 7174.688, Time: 3369.91 |
|Train : Update 94000. Negative ELBO : 5901.762, BCE: 228.989, KLD_latent: 0.403, KLD_decoder_params_norm: 5672.370, Time: 3406.31 |
|Train : Update 95000. Negative ELBO : 4561.214, BCE: 228.402, KLD_latent: 0.410, KLD_decoder_params_norm: 4332.402, Time: 3442.95 |
|Train : Update 96000. Negative ELBO : 3394.547, BCE: 228.444, KLD_latent: 0.389, KLD_decoder_params_norm: 3165.713, Time: 3479.80 |
|Train : Update 97000. Negative ELBO : 2413.183, BCE: 230.591, KLD_latent: 0.404, KLD_decoder_params_norm: 2182.188, Time: 3516.90 |
|Train : Update 98000. Negative ELBO : 1620.498, BCE: 230.832, KLD_latent: 0.405, KLD_decoder_params_norm: 1389.261, Time: 3554.07 |
|Train : Update 99000. Negative ELBO : 1018.980, BCE: 228.576, KLD_latent: 0.419, KLD_decoder_params_norm: 789.985, Time: 3590.77 |
|Train : Update 100000. Negative ELBO : 608.341, BCE: 228.546, KLD_latent: 0.387, KLD_decoder_params_norm: 379.408, Time: 3626.96 |
|Train : Update 101000. Negative ELBO : 368.491, BCE: 228.398, KLD_latent: 0.373, KLD_decoder_params_norm: 139.720, Time: 3663.72 |
|Train : Update 102000. Negative ELBO : 262.902, BCE: 228.640, KLD_latent: 0.411, KLD_decoder_params_norm: 33.852, Time: 3700.62 |
|Train : Update 103000. Negative ELBO : 234.631, BCE: 228.522, KLD_latent: 0.401, KLD_decoder_params_norm: 5.707, Time: 3737.38 |
|Train : Update 104000. Negative ELBO : 231.532, BCE: 228.453, KLD_latent: 0.393, KLD_decoder_params_norm: 2.686, Time: 3774.17 |
|Train : Update 105000. Negative ELBO : 231.764, BCE: 228.687, KLD_latent: 0.420, KLD_decoder_params_norm: 2.657, Time: 3811.16 |
|Train : Update 106000. Negative ELBO : 231.601, BCE: 228.610, KLD_latent: 0.390, KLD_decoder_params_norm: 2.600, Time: 3848.36 |
|Train : Update 107000. Negative ELBO : 231.571, BCE: 228.642, KLD_latent: 0.362, KLD_decoder_params_norm: 2.566, Time: 3885.17 |
|Train : Update 108000. Negative ELBO : 232.003, BCE: 229.032, KLD_latent: 0.396, KLD_decoder_params_norm: 2.575, Time: 3918.93 |
|Train : Update 109000. Negative ELBO : 231.343, BCE: 228.398, KLD_latent: 0.376, KLD_decoder_params_norm: 2.569, Time: 3951.53 |
|Train : Update 110000. Negative ELBO : 231.598, BCE: 228.656, KLD_latent: 0.388, KLD_decoder_params_norm: 2.555, Time: 3988.15 |
|Train : Update 111000. Negative ELBO : 231.624, BCE: 228.688, KLD_latent: 0.391, KLD_decoder_params_norm: 2.546, Time: 4024.74 |
|Train : Update 112000. Negative ELBO : 231.591, BCE: 228.654, KLD_latent: 0.393, KLD_decoder_params_norm: 2.544, Time: 4061.55 |
